#Types Before Cut: 11091
#Types After Cut: 9652
#Search Hits: 0
795	4	10.680	даша
796	4	10.680	девочку
797	4	10.680	девятый
798	4	10.680	длинный
799	4	10.680	дочь
800	4	10.680	думал
801	4	10.680	дяди
802	4	10.680	еду
803	4	10.680	ехал
804	4	10.680	ехала
805	4	10.680	забрали
806	4	10.680	задавать
807	4	10.680	задания
808	4	10.680	задний
809	4	10.680	закончу
810	4	10.680	заметила
811	4	10.680	занималась
812	4	10.680	занимаюсь
813	4	10.680	звукооператором
814	4	10.680	ивановна
815	4	10.680	интереснее
816	4	10.680	кагоцел
817	4	10.680	камеры
818	4	10.680	капитан
819	4	10.680	каракатица
820	4	10.680	касательно
821	4	10.680	кастрюля
822	4	10.680	километра
823	4	10.680	кларнет
824	4	10.680	классные
825	4	10.680	книгу
826	4	10.680	комнату
827	4	10.680	королёв
828	4	10.680	кот
829	4	10.680	кота
830	4	10.680	кошмар
831	4	10.680	крутая
832	4	10.680	крутой
833	4	10.680	крутые
834	4	10.680	крыс
835	4	10.680	крысы
836	4	10.680	купались
837	4	10.680	кухня
838	4	10.680	лебединое
839	4	10.680	лесу
840	4	10.680	лингвистов
841	4	10.680	литературе
842	4	10.680	любила
843	4	10.680	любимого
844	4	10.680	мамаша
845	4	10.680	мечта
846	4	10.680	мило
847	4	10.680	минута
848	4	10.680	моим
849	4	10.680	моменты
850	4	10.680	муж
851	4	10.680	навруз
852	4	10.680	нарисован
853	4	10.680	наурыз
854	4	10.680	неловко
855	4	10.680	ночью
856	4	10.680	нравилось
857	4	10.680	нууу
858	4	10.680	общался
859	4	10.680	общежитии
860	4	10.680	одногруппников
861	4	10.680	описать
862	4	10.680	орех
863	4	10.680	орехи
864	4	10.680	остановился
865	4	10.680	остановки
866	4	10.680	отвезли
867	4	10.680	отучилась
868	4	10.680	охота
869	4	10.680	пастернаке
870	4	10.680	первокурсников
871	4	10.680	песни
872	4	10.680	пилот
873	4	10.680	платья
874	4	10.680	побывала
875	4	10.680	поел
876	4	10.680	поесть
877	4	10.680	позвоню
878	4	10.680	пойду
879	4	10.680	правой
880	4	10.680	представляла
881	4	10.680	привод
882	4	10.680	придётся
883	4	10.680	приезжаю
884	4	10.680	пришёл
885	4	10.680	профессии
886	4	10.680	профессия
887	4	10.680	пускай
888	4	10.680	пятьсот
889	4	10.680	разборка
890	4	10.680	расскажите
891	4	10.680	рассказываешь
892	4	10.680	расшифровывать
893	4	10.680	ребёнка
894	4	10.680	родилась
895	4	10.680	руками
896	4	10.680	руню
897	4	10.680	руня
898	4	10.680	русскому
899	4	10.680	ручки
900	4	10.680	саду
901	4	10.680	сбил
902	4	10.680	сверху
903	4	10.680	секунды
904	4	10.680	селекции
905	4	10.680	сзади
906	4	10.680	сидят
907	4	10.680	слышу
908	4	10.680	собаки
909	4	10.680	собираешься
910	4	10.680	советую
911	4	10.680	соционике
912	4	10.680	спектакль
913	4	10.680	специфический
914	4	10.680	стану
915	4	10.680	стекает
916	4	10.680	стой
917	4	10.680	столетию
918	4	10.680	стою
919	4	10.680	стоя
920	4	10.680	стоял
921	4	10.680	стояла
922	4	10.680	строили
923	4	10.680	строительный
924	4	10.680	суп
925	4	10.680	счастлива
926	4	10.680	танцевать
927	4	10.680	танцпол
928	4	10.680	твоего
929	4	10.680	твоим
930	4	10.680	трамвай
931	4	10.680	тысяча
932	4	10.680	тётя
933	4	10.680	улучшается
934	4	10.680	умный
935	4	10.680	университетах
936	4	10.680	урок
937	4	10.680	учатся
938	4	10.680	учила
939	4	10.680	училище
940	4	10.680	учусь
941	4	10.680	фай
942	4	10.680	физтех
943	4	10.680	финиш
944	4	10.680	фонема
945	4	10.680	фразу
946	4	10.680	фундук
947	4	10.680	хвост
948	4	10.680	хлеб
949	4	10.680	хобби
950	4	10.680	хорватия
951	4	10.680	чгк
952	4	10.680	четырнадцать
953	4	10.680	чуваки
954	4	10.680	чудо
955	4	10.680	шикарно
956	4	10.680	шутки
957	4	10.680	щуку
958	4	10.680	щяс
959	10	10.659	пришла
960	127	10.452	сейчас
